Paper_ID,Citation_Type,Cited_PaperId,Year,Title
11b2ef8e73275900f487972ce6686ccbb902c20f,Forward,d65ab87724c9378cef6437e8a33999fef132454b,2019,"In vitro prebiotic potential of agricultural by-products on intestinal fermentation, gut barrier and inflammatory status of piglets"
11b2ef8e73275900f487972ce6686ccbb902c20f,Forward,0a227104273045aac2dbbcd2cbb8a7928c40eebb,2019,N-Acetyl Cysteine Alleviates Coxsackievirus B-Induced Myocarditis by Suppressing caspase-1
11b2ef8e73275900f487972ce6686ccbb902c20f,Forward,1b1635956cd870ccdc7d423549d1c10519aeed81,2019,Human Breast Milk Promotes the Secretion of Potentially Beneficial Metabolites by Probiotic Lactobacillus reuteri DSM 17938
11b2ef8e73275900f487972ce6686ccbb902c20f,Forward,c3bf209cb8eb5fc74327a577b13e5079bcaa2bd0,2019,Protective effects of pyrroloquinoline quinine against oxidative stress-induced cellular senescence and inflammation in human renal tubular epithelial cells via Keap1/Nrf2 signaling pathway.
11b2ef8e73275900f487972ce6686ccbb902c20f,Forward,bd8d3a0b01aedc4ff8833c5c9dc9eb834fcdd356,2019,Enteroids: Promising in Vitro Models for Studies of Intestinal Physiology and Nutrition in Farm Animals.
11b2ef8e73275900f487972ce6686ccbb902c20f,Forward,c631bbbbe2eec535758a6e7b0198fb9ebc591f06,2021,THE ROLE OF GUT MICROBIOTA IN COMPLEMENTARY AND INTEGRATIVE MEDICINE: ON BEHALF OF THE INTEGRATIVE MEDICINE RESEARCH GROUP (IMRG)
11b2ef8e73275900f487972ce6686ccbb902c20f,Forward,58f3fd0ffaaadbc26efa6ad8637edcc93df4ca61,2020,Improvement of dietary N-acetylcysteine on growth inhibition and intestinal damage induced by β-conglycinin in juvenile Chinese mitten crabs (Eriocheir sinensis)
11b2ef8e73275900f487972ce6686ccbb902c20f,Forward,3325da1b214315786df5d465d813bca6518ab5b1,2020,Effect of Amlodipine Combined with N-acetylcysteine on Crohn’s Disease Model in Rats
11b2ef8e73275900f487972ce6686ccbb902c20f,Backward,13c281700b403a6df84f69b836ef644576c2c053,2018,Nucleotide-mediated SPDEF modulates TFF3-mediated wound healing and intestinal barrier function during the weaning process
11b2ef8e73275900f487972ce6686ccbb902c20f,Backward,32a68d54e06cee7150db74b89b1004ac11a46e0b,2017,Gene expression profile changes in the jejunum of weaned piglets after oral administration of Lactobacillus or an antibiotic
11b2ef8e73275900f487972ce6686ccbb902c20f,Backward,f33a060e2f18e3e52cbc4b677f4bc2421cb8e996,2017,Layered defense: how mucus and tight junctions seal the intestinal barrier
11b2ef8e73275900f487972ce6686ccbb902c20f,Backward,818695cfd29307f35d89f923d68fb6ee6f3edfe2,2017,N-Acetylcysteine improves intestinal function in lipopolysaccharides-challenged piglets through multiple signaling pathways
11b2ef8e73275900f487972ce6686ccbb902c20f,Backward,65baa6de3cc0cbce7094c62c7e66ed2ec7dd2bda,2016,N-Acetyl-L-cysteine Protects the Enterocyte against Oxidative Damage by Modulation of Mitochondrial Function
11b2ef8e73275900f487972ce6686ccbb902c20f,Backward,62bb061a353a3ba9c89d3264f491b8ec0863f2c8,2016,Human Intestinal Barrier Function in Health and Disease
11b2ef8e73275900f487972ce6686ccbb902c20f,Backward,0d31c164a6c51e4801ecc3a1abb90a383ef294fd,2016,Lactobacillus acidophilus modulates inflammatory activity by regulating the TLR4 and NF-κB expression in porcine peripheral blood mononuclear cells after lipopolysaccharide challenge.
11b2ef8e73275900f487972ce6686ccbb902c20f,Backward,005d02a5fe77f0689579fe3f5bdd5bd08129cb3f,2014,Regulation of N-acetyl cysteine on gut redox status and major microbiota in weaned piglets.
11b2ef8e73275900f487972ce6686ccbb902c20f,Backward,6a04906ce4c0dea209074c66d796301ae07158d9,2012,Intestinal redox biology and oxidative stress.
11b2ef8e73275900f487972ce6686ccbb902c20f,Backward,0e76a60ff5f981c2757d710ed85e3fd0ab7c9458,2012,Impact of weaning and an antioxidant blend on intestinal barrier function and antioxidant status in pigs.
11b2ef8e73275900f487972ce6686ccbb902c20f,Backward,ea02f781f87880d8a4312a59133de7539497fff1,2012,Intestinal barrier function in health and gastrointestinal disease
11b2ef8e73275900f487972ce6686ccbb902c20f,Backward,041b970d136008b8c3be2243513539baca1d704a,2012,Oxidative Stress and Antioxidant Defense
11b2ef8e73275900f487972ce6686ccbb902c20f,Backward,3c3c0aa7370e5d2188a96b58f9662ff4041191cb,2011,Protective effects of N-acetylcysteine on intestinal functions of piglets challenged with lipopolysaccharide
11b2ef8e73275900f487972ce6686ccbb902c20f,Backward,0e9ffcebde3080d3c14ff39f30166272213241b9,2011,Wound healing of intestinal epithelial cells.
11b2ef8e73275900f487972ce6686ccbb902c20f,Backward,02109f365d577dfbf4e6fe6e0baf14df0413ffeb,2011,Intestinal barrier function and absorption in pigs after weaning: a review
11b2ef8e73275900f487972ce6686ccbb902c20f,Backward,66101f3bdbbfced88b339ed678478710b68a729d,2010,Advances in Nutrigenomics research: novel and future analytical approaches to investigate the biological activity of natural compounds and food functions.
11b2ef8e73275900f487972ce6686ccbb902c20f,Backward,9ee39f0673647bd8cdd658cee9d8bdd52c7b7b3e,2009,STAT3 links IL-22 signaling in intestinal epithelial cells to mucosal wound healing
11b2ef8e73275900f487972ce6686ccbb902c20f,Backward,2453691753da7e50079302fc40e9a6e986fe66cc,2009,Intestinal barrier function: molecular regulation and disease pathogenesis.
11b2ef8e73275900f487972ce6686ccbb902c20f,Backward,af3e35f7c9da2674212f3a559a4481d40199b9e1,2009,Epithelial cell-cell junctions and plasma membrane domains.
11b2ef8e73275900f487972ce6686ccbb902c20f,Backward,290d5224a36b91c0f3b3a3a35ef0468060b8d02e,2009,"Amino acids: metabolism, functions, and nutrition"
11b2ef8e73275900f487972ce6686ccbb902c20f,Backward,08414bdc0ccab198b090d723704c314d01bffae9,2009,Nuclear factor-kappa B in intestinal protection and destruction
11b2ef8e73275900f487972ce6686ccbb902c20f,Backward,9187830df29592b7342fe04f472982b6d0ac06c9,2007,How important are Toll‐like receptors for antimicrobial responses?
11b2ef8e73275900f487972ce6686ccbb902c20f,Backward,974790ced8569c81d4b8c66d638915fdc1702edf,2007,Rho activation regulates CXCL12 chemokine stimulated actin rearrangement and restitution in model intestinal epithelia
11b2ef8e73275900f487972ce6686ccbb902c20f,Backward,4e63d22101230e390d005ce5ab691b98322eeba6,2006,"Free radicals, metals and antioxidants in oxidative stress-induced cancer."
11b2ef8e73275900f487972ce6686ccbb902c20f,Backward,6fbb1172038445bda82545f3ced86dc71b1f110e,2006,Regulation of the intestinal epithelial barrier by the apical junctional complex
11b2ef8e73275900f487972ce6686ccbb902c20f,Backward,bdec6c9475ecdd0f9548c2303315e1f627efbcb3,2005,The Antioxidant Role of Glutathione and N-Acetyl-Cysteine Supplements and Exercise-Induced Oxidative Stress
11b2ef8e73275900f487972ce6686ccbb902c20f,Backward,3fcfab01603d01218971800d9cdb20ff64d271cc,2005,HB-EGF enhances restitution after intestinal ischemia/reperfusion via PI3K/Akt and MEK/ERK1/2 activation.
11b2ef8e73275900f487972ce6686ccbb902c20f,Backward,1657115107df791ddffeb9b6819d8b5d39d19a04,2004,Glutathione metabolism and its implications for health.
11b2ef8e73275900f487972ce6686ccbb902c20f,Backward,258d9d20539c13c03089df9bdadb5ff22256bde3,2004,N-acetylcysteine in the prevention of radiocontrast-induced nephropathy.
11b2ef8e73275900f487972ce6686ccbb902c20f,Backward,bdc48f52aa50fdb2a4198f9060cc4a1b8eefedb8,2003,Phosphatidylinositol 3-kinase mediates proliferative signals in intestinal epithelial cells
11b2ef8e73275900f487972ce6686ccbb902c20f,Backward,e9dd716b2f29139929117196d08d57e37f81cabc,2002,"Intraluminal casein model of necrotizing enterocolitis for assessment of mucosal destruction, bacterial translocation, and the effects of allopurinol and N-acetylcysteine"
11b2ef8e73275900f487972ce6686ccbb902c20f,Backward,e7c8aa2cb2223f17615c1b1ae3b33095466e95cc,2001,Analysis of relative gene expression data using real-time quantitative PCR and the 2(-Delta Delta C(T)) Method.
11b2ef8e73275900f487972ce6686ccbb902c20f,Backward,6a4c5f56de6d18d435b65cc2243901ac805bc961,2018,: A Review of the
11b2ef8e73275900f487972ce6686ccbb902c20f,Backward,605b258ca2e4c4b7272908a39ccf73049c28fe1f,2015,N-acetylcysteine and intestinal health: a focus on its mechanism of action.
11b2ef8e73275900f487972ce6686ccbb902c20f,Backward,7e89d7ce8aceee83e96fff5ad4256dd78eb180d8,2006,TLR signaling.
11b2ef8e73275900f487972ce6686ccbb902c20f,Backward,6b44946a2186936b1041f20e8f1c3dd816eb1cd3,2003,Molecular mechanisms of N-acetylcysteine actions
11b2ef8e73275900f487972ce6686ccbb902c20f,Backward,17360f589459ad676a7103d38a86f9f1552d97bc,1999,Regulation of gene expression by reactive oxygen.
11b2ef8e73275900f487972ce6686ccbb902c20f,Backward,fac9db01f3db66d937854101cdcad5f4d9c28013,1994,Function and activation of NF-kappa B in the immune system.
2b01e471a43ab0f9780f8efb55e9440588b48318,Backward,f3f065ca3e40676bf4508aefe4352c653669166e,2023,In vivo ocular microvasculature imaging in rabbits with 3D ultrasound localization microscopy.
2b01e471a43ab0f9780f8efb55e9440588b48318,Backward,e0d963e240426ae96f33dece5bd5bc8394fcfb76,2023,Flexible Ultrasound Transducer With Embedded Optical Shape Sensing Fiber for Biomedical Imaging Applications
2b01e471a43ab0f9780f8efb55e9440588b48318,Backward,c294eb55e1b88fd46848d54f03ef8aa8f8e610bc,2022,Advances in Single-component inorganic nanostructures for photoacoustic imaging guided photothermal therapy.
2b01e471a43ab0f9780f8efb55e9440588b48318,Backward,752bf79b887e2dc64e59c23808e2e48c77375a19,2022,Recent advances in small molecule dye-based nanotheranostics for NIR-II photoacoustic imaging-guided cancer therapy
2b01e471a43ab0f9780f8efb55e9440588b48318,Backward,520e954aaaf8133a5ee86132bfbb08f705c7085a,2021,In vivo evaluation of laser-induced choroidal neovascularization in rats simultaneously using optical coherence tomography and photoacoustic microscopy
2b01e471a43ab0f9780f8efb55e9440588b48318,Backward,223bf61b59bcda9d2a1caf1d676fd98d86b01f4b,2021,Chain-like gold nanoparticle clusters for multimodal photoacoustic microscopy and optical coherence tomography enhanced molecular imaging
2b01e471a43ab0f9780f8efb55e9440588b48318,Backward,44efa85ba2c895829aee04ae43492e030b201823,2020,Imaging depth extension of optical coherence tomography in rabbit eyes using optical clearing agents
2b01e471a43ab0f9780f8efb55e9440588b48318,Backward,9a0ce2a62cbcaafc8f5e05c061df435643dc4884,2020,Tocilizumab–Conjugated Polymer Nanoparticles for NIR‐II Photoacoustic‐Imaging‐Guided Therapy of Rheumatoid Arthritis
2b01e471a43ab0f9780f8efb55e9440588b48318,Backward,7dc8c4eac067e75ac6777cdd64807f6da4dfa101,2020,Capabilities and limitations of a new thermal finite volume model for the evaluation of laser-induced thermo-mechanical retinal damage
2b01e471a43ab0f9780f8efb55e9440588b48318,Backward,cbd67b3f3e8dc4a2875639eadb67c4cb99eba7e6,2020,Donor-acceptor conjugated polymer-based nanoparticles for highly effective photoacoustic imaging and photothermal therapy in the NIR-II window.
2b01e471a43ab0f9780f8efb55e9440588b48318,Backward,684828d89ad4b7c24e40942e5c2698a70448b6ce,2019,High‐Resolution 3D NIR‐II Photoacoustic Imaging of Cerebral and Tumor Vasculatures Using Conjugated Polymer Nanoparticles as Contrast Agent
2b01e471a43ab0f9780f8efb55e9440588b48318,Backward,d8e0ae43f975d4a4b466a7a8787e700f90b100ea,2019,Photoacoustic imaging in the second near-infrared window: a review
2b01e471a43ab0f9780f8efb55e9440588b48318,Backward,1c07a7dbb1df2f5e6d5c8c85d54366c9433d0ffb,2019,1064 nm acoustic resolution photoacoustic microscopy
2b01e471a43ab0f9780f8efb55e9440588b48318,Backward,41b28b020dd529c4739d88fe4b8e73ad2688b462,2018,"High-resolution, in vivo multimodal photoacoustic microscopy, optical coherence tomography, and fluorescence microscopy imaging of rabbit retinal neovascularization"
2b01e471a43ab0f9780f8efb55e9440588b48318,Backward,bbd484046fa644f0058360f04b47e26e7cc338b0,2017,Toxic effects and biodistribution of ultrasmall gold nanoparticles
2b01e471a43ab0f9780f8efb55e9440588b48318,Backward,6f2af541565ac64e923e301d2e8bfcb368e94083,2017,Inhaled Nanoparticles Accumulate at Sites of Vascular Disease
2b01e471a43ab0f9780f8efb55e9440588b48318,Backward,4687473dfd4213c1527f0245d0555466468ca174,2017,Quantitative OCT Angiography of the Retinal Microvasculature and the Choriocapillaris in Myopic Eyes.
2b01e471a43ab0f9780f8efb55e9440588b48318,Backward,a69a3d4ac293e28fa781dfb721080757efef8b86,2016,Quantifying Microvascular Density and Morphology in Diabetic Retinopathy Using Spectral-Domain Optical Coherence Tomography Angiography
2b01e471a43ab0f9780f8efb55e9440588b48318,Backward,d6de42677b43ee506f8c66b63cf1d68ccca45dcf,2016,Quantitative assessment of the retinal microvasculature using optical coherence tomography angiography
2b01e471a43ab0f9780f8efb55e9440588b48318,Backward,6390daecfe49f18b1e5dc6bcfa81ae90f7ad30e0,2016,Investigating the choriocapillaris and choroidal vasculature with new optical coherence tomography technologies
2b01e471a43ab0f9780f8efb55e9440588b48318,Backward,845acf9e9c25552e2c0a280eaa7350e16a33993d,2016,Fundus Photography in the 21st Century--A Review of Recent Technological Advances and Their Implications for Worldwide Healthcare.
2b01e471a43ab0f9780f8efb55e9440588b48318,Backward,a442f8405da359668ec6454d69168cc570be603c,2016,The Choroid and Optical Coherence Tomography
2b01e471a43ab0f9780f8efb55e9440588b48318,Backward,20897dfc2cb209cb4e0928cfb6c95d539b8810b7,2015,Optical coherence photoacoustic microscopy for in vivo multimodal retinal imaging.
2b01e471a43ab0f9780f8efb55e9440588b48318,Backward,0c5c766f8b769aab50ee653cc9b9c3fef96b83a9,2012,Quantifying Optical Microangiography Images Obtained from a Spectral Domain Optical Coherence Tomography System
2b01e471a43ab0f9780f8efb55e9440588b48318,Backward,33eda378dfc5cba06b74f584dfa1e0b3e567e7b7,2012,Near-infrared light photoacoustic ophthalmoscopy
2b01e471a43ab0f9780f8efb55e9440588b48318,Backward,c33bae5d4ce6ca6f6086aec3a91a93247964e5a8,2011,Image chorioretinal vasculature in albino rats using photoacoustic ophthalmoscopy
2b01e471a43ab0f9780f8efb55e9440588b48318,Backward,ac417607ee81cf16f6e087fbbbdd43a7ffffd436,2010,Photoacoustic ophthalmoscopy for in vivo retinal imaging
2b01e471a43ab0f9780f8efb55e9440588b48318,Backward,2ebefd1b12535e22cc072c8bb4d859986a3698b5,2009,Multiscale photoacoustic microscopy and computed tomography.
2b01e471a43ab0f9780f8efb55e9440588b48318,Backward,681e094b4723c4f4bc9cefe881335bc41b70f42d,2009,"Intravenously administered gold nanoparticles pass through the blood–retinal barrier depending on the particle size, and induce no retinal toxicity"
2b01e471a43ab0f9780f8efb55e9440588b48318,Backward,92198b06a24532453ead8e00aef2e81f66ab3e42,2008,Biometric measurement of the mouse eye using optical coherence tomography with focal plane advancement
2b01e471a43ab0f9780f8efb55e9440588b48318,Backward,3addfa960f8a262e058077f8329bb7f0a4a25ae9,2008,Anterior segment imaging: ultrasound biomicroscopy and anterior segment optical coherence tomography
2b01e471a43ab0f9780f8efb55e9440588b48318,Backward,26a5e7e354581e89fac061b379b9727c4ef93301,2005,Myopia and associated pathological complications
2b01e471a43ab0f9780f8efb55e9440588b48318,Backward,240c9726d13277801bcb13a5283743e23041a4a7,2005,Ultra-wide-field fluorescein angiography of the ocular fundus.
2b01e471a43ab0f9780f8efb55e9440588b48318,Backward,0702b4a581be131eefdcaa15021a77b3c1b4ccde,2004,Choroidal melanoma: clinical presentation and differential diagnosis.
2b01e471a43ab0f9780f8efb55e9440588b48318,Backward,7247f05a26fd6eab968fca621519fd592df54227,2004,Age-related macular degeneration is the leading cause of blindness...
2b01e471a43ab0f9780f8efb55e9440588b48318,Backward,8e1762583651251ace049624e9425bea24b5ed98,2002,Functional magnetic resonance imaging of the retina.
2b01e471a43ab0f9780f8efb55e9440588b48318,Backward,f70480140cf66dfa38484d9d62f3de10d75f134b,2000,Retinal and choroidal neovascularization
2b01e471a43ab0f9780f8efb55e9440588b48318,Backward,a56b5095ce213c18188934c49660c6674a29990c,1979,A schematic eye for the rat
2b01e471a43ab0f9780f8efb55e9440588b48318,Backward,,2019,"“Optimi zation-based vessel segmentation pipeline for robust quantification of capillary networks in skin with optical coherence tomography angiography,”"
2b01e471a43ab0f9780f8efb55e9440588b48318,Backward,14589db69812b6f441c940f4a2cf8ca9218fad98,2010,Current approach in the diagnosis and management of posterior uveitis
2b01e471a43ab0f9780f8efb55e9440588b48318,Backward,,1974,"“Anatomy of the choroidal vascular ture,”"
d76f3d943be4213e4339491eabc3a8864175bcba,Forward,4861eeab02cc787a01aec55b78e817af11e7d362,2025,Combination of lipid-based nanoparticles with microneedles as a promising strategy for enhanced transdermal delivery systems: A comprehensive review
d76f3d943be4213e4339491eabc3a8864175bcba,Forward,171442197393d2e53bfda78fd450b44f0722252e,2022,Advances in non-invasive biosensing measures to monitor wound healing progression
d76f3d943be4213e4339491eabc3a8864175bcba,Forward,d4dcb1983ca35452479fa25a288daf6ae63a7fe9,2021,Hollow microneedles: a perspective in biomedical applications.
d76f3d943be4213e4339491eabc3a8864175bcba,Forward,8d15c6429b69d5baa2228d058a9ff39c22d9e87c,2020,Microarray Patches: Poking a Hole in the Challenges Faced When Delivering Poorly Soluble Drugs
d76f3d943be4213e4339491eabc3a8864175bcba,Forward,75a4c79338ce7ed1aa01c6715bce658153993969,2018,Insulin delivery systems combined with microneedle technology.
d76f3d943be4213e4339491eabc3a8864175bcba,Forward,8f47f711c082cb83e9df11a446048dafd0f6d46e,2022,Hollow microneedles
d76f3d943be4213e4339491eabc3a8864175bcba,Backward,31cc39a865dcf3419d1a62a2bd42660361403d30,2017,Hydrodynamic gene delivery in human skin using a hollow microneedle device
d76f3d943be4213e4339491eabc3a8864175bcba,Backward,b2eea956ae720c9963b085719c725cc7b3fd2766,2017,"Considerations in the use of microneedles: pain, convenience, anxiety and safety"
d76f3d943be4213e4339491eabc3a8864175bcba,Backward,b50d0055f17e4abee92f86e15ead8040512c5245,2016,Repeated fractional intradermal dosing of an inactivated polio vaccine by a single hollow microneedle leads to superior immune responses.
d76f3d943be4213e4339491eabc3a8864175bcba,Backward,08275c3d1494c9f1f190a9288cc2671c683ff9ec,2016,Controlled-release of opioids for improved pain management
d76f3d943be4213e4339491eabc3a8864175bcba,Backward,bcc3c892731fe5e696a25d13856873ec959150ed,2015,Use of hollow microneedles for targeted delivery of phenylephrine to treat fecal incontinence.
d76f3d943be4213e4339491eabc3a8864175bcba,Backward,23a2fcfaca2e3e5747b0f96aec6d7552f0c13a4d,2012,Microneedles for drug and vaccine delivery.
d76f3d943be4213e4339491eabc3a8864175bcba,Backward,7574fe7991ad829c6818b9ff90208d60b23f4250,2011,Local transdermal delivery of phenylephrine to the anal sphincter muscle using microneedles.
d76f3d943be4213e4339491eabc3a8864175bcba,Backward,b21c8fded4710dc55cfa3b4305063bf4b36d3781,2009,Fecal incontinence in US adults: epidemiology and risk factors.
d76f3d943be4213e4339491eabc3a8864175bcba,Backward,b13bed0eeb314a623809beac84d9fdafd0f67ea5,2009,Formulation and Evaluation of Lidocaine Lipid Nanosystems for Dermal Delivery
d76f3d943be4213e4339491eabc3a8864175bcba,Backward,a3f1f5cb3ae75bfef48249b0816626580a76162d,2009,Minimally invasive insulin delivery in subjects with type 1 diabetes using hollow microneedles.
d76f3d943be4213e4339491eabc3a8864175bcba,Backward,8b02446d9549a9c32af1ba5cc5f062e36db4bd2d,2007,The efficacy and adverse effects of topical phenylephrine for anal incontinence after low anterior resection in patients with rectal cancer
d76f3d943be4213e4339491eabc3a8864175bcba,Backward,3f65587d4da37fb8966a57e8af68cf9de6d4f59a,2006,Precise microinjection into skin using hollow microneedles.
d76f3d943be4213e4339491eabc3a8864175bcba,Backward,5fd479913d899ba5be04ccab0553a8eb43aea4be,2005,Topical phenylephrine in the treatment of radiation-induced faecal incontinence.
d76f3d943be4213e4339491eabc3a8864175bcba,Backward,629724f7600e08600a19312dda1ae4634f3737de,2003,Pluronic block copolymers as modulators of drug efflux transporter activity in the blood-brain barrier.
d76f3d943be4213e4339491eabc3a8864175bcba,Backward,684b794908f737be8628692642f1a4a97128c270,2002,Rheological evaluation of thermosensitive and mucoadhesive vaginal gels in physiological conditions.
d76f3d943be4213e4339491eabc3a8864175bcba,Backward,9e14432fccb4f40b72454038f603e1e2131f2fdc,2002,rhEGF/HP-β-CD complex in poloxamer gel for ophthalmic delivery
d76f3d943be4213e4339491eabc3a8864175bcba,Backward,edcb0e426fd5906d9ce72a204c8340cb0ab4e7e6,2002,Thermosensitive sol-gel reversible hydrogels.
d76f3d943be4213e4339491eabc3a8864175bcba,Backward,9cad8b0671a4d3918bf608cf0232eae77f9b5827,2001,What is the impact of fecal incontinence on quality of life?
d76f3d943be4213e4339491eabc3a8864175bcba,Backward,05331a69535f5a5796c96982d5fb714d095c4204,2000,Experimental investigation and mathematical modeling of Pluronic F127 gel dissolution: drug release in stirred systems.
d76f3d943be4213e4339491eabc3a8864175bcba,Backward,143e1e2f94ef511f6dcdf6a303c9093fc83d4169,2017,Evaluation of Microneedles in Human Subjects
d76f3d943be4213e4339491eabc3a8864175bcba,Backward,2ef1aa57e75da8c6a5c4e9d08aaa07f37f2d2de4,2012,Treatment of fecal incontinence
d76f3d943be4213e4339491eabc3a8864175bcba,Backward,9940ced8ac426b8b6d5d9d4cb62cea8abc07e79a,2010,Fecal Incontinence in US Adults: Epidemiology and Risk Factors
d76f3d943be4213e4339491eabc3a8864175bcba,Backward,ebd1d0c12e8f6d9f8b969da2b0b8af5aef29d4f9,2010,Thermosensitive Pluronic hydrogel: prolonged injectable formulation for drug abuse.
290ea291808e72149220de848cbd5e2eb30a9418,Forward,0d5fea0fece69649a59bb9540bcad3448c7a9db6,2025,"Squamous cell cancers of the aero-upper digestive tract: A unified perspective on biology, genetics, and therapy."
290ea291808e72149220de848cbd5e2eb30a9418,Forward,15d5885e512baa7cb14642f53909756b9879d558,2024,Utility of patient-derived xenografts to evaluate drug sensitivity and select optimal treatments for individual non-small-cell lung cancer patients
290ea291808e72149220de848cbd5e2eb30a9418,Forward,aa12ecc4b1613e9abd41d1e4a5a4a1ab341f89a0,2024,The roles of patient‐derived xenograft models and artificial intelligence toward precision medicine
290ea291808e72149220de848cbd5e2eb30a9418,Forward,a1c3eff16086fa2ef35341d223221291806a1c24,2024,Representation of genomic intratumor heterogeneity in multi-region non-small cell lung cancer patient-derived xenograft models
290ea291808e72149220de848cbd5e2eb30a9418,Forward,2311d0f74f6ad43df24ec4b1debdf2fe19d4b924,2024,Personalizing non-small cell lung cancer treatment through patient-derived xenograft models: preclinical and clinical factors for consideration
290ea291808e72149220de848cbd5e2eb30a9418,Forward,494891d57df7999a109edcb1a38aef8ed75a8174,2023,Experimental models of tumor growth in soft tissue sarcomas
290ea291808e72149220de848cbd5e2eb30a9418,Forward,28cbb11ae1c09acf7c936ba52f8d8c552be3d814,2023,Patient-derived xenograft models in cancer therapy: technologies and applications
290ea291808e72149220de848cbd5e2eb30a9418,Forward,1083bc4164205358e31e5d54bb4cd128f9ffb2f6,2023,Phenotyping of lymphoproliferative tumours generated in xenografts of non-small cell lung cancer
290ea291808e72149220de848cbd5e2eb30a9418,Forward,eca4672a5e6ea150aad0d1152d9816dec5871ccb,2022,Establishment and Characterization of Advanced Penile Cancer Patient-derived Tumor Xenografts: Paving the Way for Personalized Treatments.
290ea291808e72149220de848cbd5e2eb30a9418,Forward,19f51e050e4d7df3f823e75700f7fb7e47fd66a0,2022,Precision targeting tumor cells using cancer-specific InDel mutations with CRISPR-Cas9
290ea291808e72149220de848cbd5e2eb30a9418,Forward,7cf15b66b0ffc761d8cbec2ded9cd8329b53785f,2021,Patient-Derived Xenografts of High-Grade Serous Ovarian Cancer Subtype as a Powerful Tool in Pre-Clinical Research
290ea291808e72149220de848cbd5e2eb30a9418,Forward,31158b24800db9ba2087ff2fad47d688b643fe90,2021,Generation of Non-Small Cell Lung Cancer Patient-Derived Xenografts to Study Intratumor Heterogeneity
290ea291808e72149220de848cbd5e2eb30a9418,Forward,60c02e685452c7039073b49a80a3cc75babc9b36,2020,Protective Effect of Hemin Against Experimental Chronic Fatigue Syndrome in Mice: Possible Role of Neurotransmitters
290ea291808e72149220de848cbd5e2eb30a9418,Backward,0c10415e3d48bb35893fcc0bc1736c7c84ed601f,2020,Applications of patient-derived tumor xenograft models and tumor organoids
290ea291808e72149220de848cbd5e2eb30a9418,Backward,02d505d154c8a5a727c47990b798922e1cbc9d01,2019,Gene expression differences between matched pairs of ovarian cancer patient tumors and patient-derived xenografts
290ea291808e72149220de848cbd5e2eb30a9418,Backward,659d323b023ecc6f1a9f32bbcf7269d673f45166,2019,A novel patient-derived orthotopic xenograft model of esophageal adenocarcinoma provides a platform for translational discoveries
290ea291808e72149220de848cbd5e2eb30a9418,Backward,1016a4554d1d239946ddb407f9d024a935d11eb2,2018,Establishment of a platform of non-small-cell lung cancer patient-derived xenografts with clinical and genomic annotation.
290ea291808e72149220de848cbd5e2eb30a9418,Backward,85e497265d5fae7de6182f227df8b6e1332405c8,2018,Current Molecular-Targeted Therapies in NSCLC and Their Mechanism of Resistance
290ea291808e72149220de848cbd5e2eb30a9418,Backward,c536903dfac4934515d4b52995f09f0b7ccbb724,2018,Abstract 1028: Patient-derived xenografts undergo mouse-specific tumor evolution
290ea291808e72149220de848cbd5e2eb30a9418,Backward,50f82cdc9fa54c87afd75593aa30c91dc28b86a3,2018,BRAF in non-small cell lung cancer (NSCLC): Pickaxing another brick in the wall.
290ea291808e72149220de848cbd5e2eb30a9418,Backward,e98eeec24365a7bb6b6b18964e95bbb91774ad37,2018,Rituximab Treatment Prevents Lymphoma Onset in Gastric Cancer Patient-Derived Xenografts
290ea291808e72149220de848cbd5e2eb30a9418,Backward,13b773bfce9011fe619f7d961304d18670eaa1f4,2018,Genomic and Functional Fidelity of Small Cell Lung Cancer Patient-Derived Xenografts.
290ea291808e72149220de848cbd5e2eb30a9418,Backward,8a54496d1e5c3a724ca4506159352949a008df5d,2017,A Comprehensive Patient-Derived Xenograft Collection Representing the Heterogeneity of Melanoma.
290ea291808e72149220de848cbd5e2eb30a9418,Backward,5104fe143ca4057f424ef7d4d352f4bbf11846f4,2017,"Preclinical mouse solid tumour models: status quo, challenges and perspectives"
290ea291808e72149220de848cbd5e2eb30a9418,Backward,fe512a982a94478fe52050cdd7032b0d4a4447fa,2017,Lung Cancer: Understanding Its Molecular Pathology and the 2015 WHO Classification
290ea291808e72149220de848cbd5e2eb30a9418,Backward,e9b8b1db85f18a9cbc2165b9e46f87dcd7a643cf,2017,Establishment of patient derived xenografts as functional testing of lung cancer aggressiveness
290ea291808e72149220de848cbd5e2eb30a9418,Backward,09a6639be2ae4055c5847428bf85fdfbe9b2bc0c,2017,Patient-derived xenografts undergo murine-specific tumor evolution
290ea291808e72149220de848cbd5e2eb30a9418,Backward,3b921ad7a7b8682dfab83a63aa502e8c3cbefb20,2017,Prevention of Human Lymphoproliferative Tumor Formation in Ovarian Cancer Patient-Derived Xenografts12
290ea291808e72149220de848cbd5e2eb30a9418,Backward,971eeaf2105405b6ea75c09d30a729dec7c4b048,2017,Cisplatin Increases Sensitivity to FGFR Inhibition in Patient-Derived Xenograft Models of Lung Squamous Cell Carcinoma
290ea291808e72149220de848cbd5e2eb30a9418,Backward,196e1fcb37f33c6a9ba42b0736aa080d9930f741,2017,"Co-clinical trials demonstrate predictive biomarkers for dovitinib, an FGFR inhibitor, in lung squamous cell carcinoma"
